ROI,Frame,Wavelength,Row,Column,Intensity
1,2,495.80288279622022,0,189,631.20001220703125
1,2,496.23057219402375,0,190,630.4749755859375
1,2,496.65825298731244,0,191,630.63751220703125
1,2,497.08592517032821,0,192,630.82501220703125
1,2,497.513588737315,0,193,630.51251220703125
1,2,497.94124368251522,0,194,631.375
1,2,498.368890000173,0,195,630.4625244140625
1,2,498.7965276845315,0,196,630.9375
1,2,499.22415672983652,0,197,629.3125
1,2,499.65177713033142,0,198,629.98748779296875
1,2,500.0793888802624,0,199,630.2125244140625
1,2,500.50699197387365,0,200,630.3499755859375
1,2,500.93458640541155,0,201,629.67498779296875
1,2,501.36217216912235,0,202,629.75
1,2,501.78974925925235,0,203,629.0999755859375
1,2,502.21731767004803,0,204,630.6624755859375
1,2,502.64487739575668,0,205,629.5250244140625
1,2,503.07242843062653,0,206,631.0875244140625
1,2,503.4999707689044,0,207,630.51251220703125
1,2,503.927504404839,0,208,630.88751220703125
1,2,504.35502933267895,0,209,629.51251220703125
1,2,504.78254554667296,0,210,629.7125244140625
1,2,505.21005304107047,0,211,629.0999755859375
1,2,505.63755181012124,0,212,630.36248779296875
1,2,506.06504184807426,0,213,631.29998779296875
1,2,506.4925231491813,0,214,629.5625
1,2,506.91999570769235,0,215,629.9000244140625
1,2,507.34745951785845,0,216,631.38751220703125
1,2,507.77491457393114,0,217,630.2125244140625
1,2,508.20236087016173,0,218,631.5
1,2,508.62979840080334,0,219,629.75
1,2,509.05722716010757,0,220,631.63751220703125
1,2,509.48464714232756,0,221,629.4375
1,2,509.91205834171643,0,222,630.5250244140625
1,2,510.3394607525284,0,223,629.6624755859375
1,2,510.76685436901619,0,224,630.82501220703125
1,2,511.19423918543447,0,225,630.2125244140625
1,2,511.62161519603848,0,226,630.0999755859375
1,2,512.04898239508327,0,227,632.54998779296875
1,2,512.47634077682289,0,228,630.1875
1,2,512.90369033551485,0,229,629.01251220703125
1,2,513.33103106541341,0,230,629.6875
1,2,513.75836296077671,0,231,628.625
1,2,514.18568601586037,0,232,631.45001220703125
1,2,514.61300022492242,0,233,629.875
1,2,515.0403055822195,0,234,630.86248779296875
1,2,515.46760208201,0,235,629.75
1,2,515.89488971855224,0,236,631.54998779296875
1,2,516.32216848610528,0,237,629.5250244140625
1,2,516.74943837892692,0,238,628.75
1,2,517.17669939127779,0,239,630.01251220703125
1,2,517.60395151741659,0,240,630.1624755859375
