"x","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0001.tif_1_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0002.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0003.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0004.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0005.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0006.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0007.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0008.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0009.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0010.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0011.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0012.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0013.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0014.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0015.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0016.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0017.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0018.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0019.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0020.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0021.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0022.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0023.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0024.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0025.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0026.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0027.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0028.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0029.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0030.tif_Azm=_0.00"
6.8,13.502,13.688,13.607,13.59,13.583,13.441,13.287,13.245,13.442,13.245,13.298,13.187,13.289,13.452,13.403,13.223,13.211,13.376,13.331,13.174,13.344,13.106,13.227,13.261,13.168,13.169,13.356,13.059,13.219,13.12
6.82,13.534,13.731,13.683,13.744,13.671,13.501,13.419,13.399,13.576,13.339,13.333,13.34,13.33,13.495,13.463,13.388,13.225,13.402,13.367,13.351,13.271,13.223,13.23,13.267,13.247,13.149,13.358,13.189,13.263,13.178
6.84,13.543,13.683,13.632,13.624,13.572,13.489,13.316,13.333,13.438,13.276,13.211,13.086,13.267,13.447,13.355,13.256,13.248,13.29,13.22,13.301,13.253,13.128,13.404,13.272,13.087,13.146,13.25,13.061,13.1,13.221
6.86,13.562,13.574,13.738,13.541,13.584,13.537,13.263,13.266,13.45,13.337,13.298,13.224,13.208,13.413,13.435,13.276,13.299,13.357,13.239,13.357,13.343,13.186,13.316,13.254,13.12,13.09,13.277,12.995,13.226,13.199
6.88,13.609,13.624,13.707,13.558,13.591,13.471,13.442,13.414,13.472,13.41,13.295,13.307,13.314,13.408,13.416,13.256,13.246,13.362,13.352,13.385,13.336,13.247,13.248,13.394,13.168,13.172,13.275,13.075,13.297,13.042
6.9,13.507,13.502,13.612,13.58,13.602,13.457,13.375,13.245,13.418,13.255,13.242,13.29,13.28,13.379,13.402,13.236,13.176,13.312,13.313,13.293,13.263,13.179,13.226,13.202,13.148,13.047,13.302,13.06,13.249,12.999
6.92,13.564,13.581,13.662,13.593,13.591,13.496,13.368,13.388,13.471,13.395,13.373,13.29,13.339,13.448,13.274,13.208,13.188,13.284,13.309,13.308,13.314,13.186,13.349,13.171,13.06,13.039,13.263,13.154,13.287,13.082
6.94,13.628,13.656,13.621,13.631,13.539,13.511,13.399,13.385,13.398,13.466,13.393,13.309,13.423,13.476,13.442,13.385,13.254,13.298,13.321,13.381,13.306,13.246,13.296,13.356,13.081,13.147,13.311,13.203,13.336,13.124
6.96,13.608,13.776,13.71,13.755,13.624,13.647,13.566,13.483,13.513,13.56,13.455,13.432,13.469,13.483,13.576,13.471,13.305,13.378,13.398,13.502,13.421,13.271,13.366,13.458,13.217,13.284,13.371,13.223,13.291,13.178
6.98,13.684,13.593,13.682,13.689,13.553,13.592,13.464,13.406,13.464,13.379,13.339,13.347,13.33,13.457,13.416,13.326,13.363,13.339,13.334,13.307,13.4,13.209,13.375,13.293,13.274,13.209,13.32,13.217,13.273,13.126
7.0,13.747,13.529,13.647,13.519,13.547,13.562,13.371,13.386,13.47,13.368,13.263,13.29,13.295,13.32,13.384,13.337,13.331,14.645,13.353,13.357,13.295,13.241,13.299,13.283,13.144,13.21,13.291,13.1,13.332,13.075
7.02,13.665,13.613,13.713,13.648,13.636,13.573,13.397,13.404,13.566,13.438,13.301,13.265,13.277,13.364,13.367,13.379,13.33,14.015,13.375,13.383,13.385,13.187,13.29,13.326,13.039,13.227,13.369,13.231,13.247,13.101
7.04,13.644,13.611,13.592,13.762,13.637,13.59,13.478,13.395,13.494,13.408,13.356,13.43,13.394,13.45,13.479,13.374,13.37,13.408,13.334,13.41,13.388,13.343,13.371,13.305,13.169,13.15,13.305,13.251,13.257,13.212
7.06,13.736,13.677,13.672,13.697,13.737,13.576,13.411,13.391,13.542,13.39,13.349,13.757,13.428,13.425,13.436,13.441,13.359,13.532,13.445,13.422,13.319,13.343,13.457,13.296,13.148,13.265,13.316,13.242,13.351,13.154
7.08,13.795,13.741,13.878,13.696,13.79,13.664,13.501,13.503,13.494,13.39,13.387,13.71,13.392,13.407,13.543,13.447,13.366,13.611,13.538,13.505,13.362,13.338,13.344,13.36,13.228,13.327,13.398,13.33,13.343,13.177
7.1,13.78,13.747,13.823,13.726,13.713,13.577,13.478,13.535,13.548,13.416,13.288,13.423,13.354,13.399,13.412,13.35,13.406,13.431,13.473,13.585,13.647,13.292,13.301,13.267,13.331,13.333,13.294,13.255,13.25,13.265
7.12,13.687,13.785,13.801,13.804,13.739,13.69,13.546,13.52,13.615,13.57,13.473,13.462,13.509,13.381,13.483,13.521,13.414,13.476,13.432,13.527,13.375,13.434,13.311,13.242,13.289,13.255,13.333,13.39,13.301,13.276
7.14,13.636,13.706,13.652,13.656,13.67,13.584,13.434,13.459,13.527,13.468,13.508,13.355,13.507,13.426,13.462,13.398,13.403,13.383,13.3,13.358,13.302,13.433,13.274,13.286,13.314,13.327,13.41,13.265,13.241,13.161
7.16,13.72,13.704,13.772,13.584,13.633,13.584,13.602,13.527,13.512,13.454,13.463,13.417,13.505,13.48,13.463,13.451,13.324,13.463,13.404,13.35,13.451,13.317,13.353,13.413,13.316,13.264,13.508,13.297,13.353,13.13
7.18,13.596,13.681,13.761,13.644,13.675,13.562,13.572,13.489,13.411,13.411,13.377,13.304,13.337,13.462,13.485,13.398,13.288,13.4,13.304,13.308,13.409,13.242,13.202,13.275,13.303,13.2,13.367,13.185,13.348,13.129
7.2,13.759,13.696,13.852,13.768,13.721,13.67,13.576,13.543,13.483,13.449,13.457,13.446,13.399,13.554,13.48,13.38,13.485,13.432,13.485,13.383,13.379,13.357,13.364,13.276,13.349,13.333,13.373,13.331,13.373,13.145
7.22,13.835,13.807,13.721,13.671,13.767,13.675,13.529,13.524,13.538,13.468,13.503,13.466,13.361,13.506,13.564,13.497,13.346,13.435,13.443,13.392,13.314,13.388,13.406,13.3,13.325,13.294,13.445,13.292,13.334,13.15
7.24,13.775,13.803,13.8,13.72,13.743,13.716,13.604,13.532,13.607,13.519,13.447,13.488,13.353,13.433,13.535,13.479,13.455,13.424,13.457,13.463,13.391,13.326,13.344,13.262,13.34,13.34,13.291,13.261,13.312,13.164
7.26,13.838,13.808,13.85,13.704,13.689,13.7,13.584,13.399,13.537,13.466,13.426,13.466,13.396,13.516,13.481,13.434,13.427,13.355,13.477,13.483,13.456,13.372,13.309,13.456,13.268,13.275,13.282,13.33,13.304,13.157
7.28,13.776,13.781,13.851,13.724,13.707,13.69,13.553,13.457,13.631,13.52,13.412,13.446,13.435,13.556,13.528,13.432,13.539,13.445,13.467,13.424,13.441,13.334,13.344,13.423,13.238,13.262,13.313,13.335,13.409,13.159
7.3,13.717,13.844,13.911,13.857,13.659,13.757,13.608,13.561,13.702,13.402,13.436,13.434,13.425,13.587,13.504,13.409,13.544,13.418,13.378,13.457,13.451,13.403,13.508,13.324,13.315,13.377,13.37,13.318,13.364,13.216
7.32,13.738,13.886,13.753,13.885,13.739,13.715,13.64,13.51,13.603,13.371,13.414,13.534,13.466,13.505,13.514,13.445,13.428,13.466,13.415,13.403,13.337,13.454,13.487,13.263,13.254,13.4,13.362,13.316,13.368,13.222
7.34,13.864,13.956,13.927,13.9,13.836,13.836,13.648,13.703,13.781,13.666,13.53,13.656,13.498,13.588,13.67,13.705,13.584,13.559,13.577,13.597,13.483,13.533,13.553,13.481,13.425,13.497,13.549,13.471,13.382,13.294
7.36,13.926,13.856,13.91,13.821,13.837,13.714,13.586,13.657,13.636,13.565,13.556,13.543,13.52,13.487,13.568,13.565,13.53,13.449,13.549,13.571,13.439,13.4,13.492,13.465,13.479,13.332,13.365,13.409,13.472,13.323
7.38,13.832,13.941,13.933,13.875,13.828,13.683,13.531,13.67,13.738,13.599,13.521,13.611,13.567,13.661,13.638,13.676,13.498,13.477,13.595,13.466,13.486,13.373,13.504,13.485,13.401,13.44,13.482,13.345,13.447,13.306
7.4,13.818,13.779,13.875,13.781,13.834,13.718,13.541,13.708,13.642,13.502,13.544,13.494,13.481,13.503,13.621,13.581,13.484,13.578,13.612,13.551,13.682,13.36,13.475,13.364,13.391,13.38,13.464,13.319,13.376,13.414
7.42,13.903,13.869,13.938,13.952,13.907,13.78,13.688,13.59,13.765,13.609,13.601,13.573,13.637,13.745,13.643,13.625,13.625,13.608,13.678,13.552,13.729,13.387,13.421,13.513,13.402,13.481,13.504,13.446,13.53,13.409
7.44,13.859,13.931,13.845,13.837,13.891,13.684,13.595,13.487,13.734,13.563,13.602,13.609,13.648,14.307,13.657,13.52,13.537,13.601,13.696,13.519,13.545,13.408,13.439,13.413,13.429,13.427,13.451,13.334,13.461,13.387
7.46,13.95,13.931,14.046,13.923,13.926,13.883,13.66,13.589,13.727,13.642,13.639,13.557,13.537,15.711,13.713,13.614,13.603,13.59,13.623,13.585,13.497,13.475,13.584,13.481,13.417,13.51,13.584,13.42,13.477,13.411
7.48,13.871,13.873,13.927,13.894,13.856,13.836,13.712,13.591,13.76,13.578,13.601,13.619,13.511,13.946,13.583,13.511,13.529,13.532,13.528,13.472,13.539,13.504,13.525,13.435,13.423,13.5,13.499,13.287,13.478,13.398
7.5,13.955,13.853,13.961,13.909,13.875,13.684,13.652,13.59,13.81,13.707,13.817,13.703,13.578,13.625,13.604,13.557,13.535,13.647,13.597,13.503,13.619,13.521,13.54,13.558,13.367,13.589,13.522,13.38,13.569,13.383
7.52,13.794,13.815,13.894,13.905,13.877,13.727,13.635,13.517,13.735,13.673,13.645,13.632,13.461,13.51,13.575,13.573,13.432,13.566,13.539,13.55,13.562,13.474,13.386,13.421,13.361,13.552,13.412,13.333,13.394,13.262
7.54,13.954,13.887,13.978,14.063,13.962,13.961,13.672,13.805,13.797,13.701,13.622,13.625,13.701,13.657,13.687,13.735,13.556,13.614,13.615,13.661,13.608,13.486,13.544,13.534,13.523,13.565,13.61,13.379,13.529,13.424
7.56,13.991,13.964,14.08,13.947,13.856,13.869,13.756,13.804,13.725,13.672,13.729,13.723,13.634,13.775,13.662,13.665,13.632,13.656,13.687,13.612,13.519,13.479,13.537,13.624,13.481,13.55,13.608,13.482,13.53,13.361
7.58,14.002,13.915,14.093,14.118,14.087,13.961,13.802,13.74,13.75,13.84,13.749,13.723,13.743,13.832,13.769,13.712,13.727,13.653,13.75,13.714,13.658,13.561,13.576,13.681,13.648,13.576,13.669,13.468,13.572,13.533
7.6,13.995,14.005,14.084,14.01,14.013,13.886,13.849,13.658,13.824,13.778,13.742,13.748,13.909,13.816,13.71,13.739,13.753,13.669,13.674,13.71,13.584,13.53,13.607,13.538,13.505,13.59,13.664,13.557,13.562,13.532
7.62,14.015,14.033,14.115,14.024,13.954,13.919,13.815,13.782,13.809,13.758,13.76,13.742,13.685,13.737,13.782,13.737,13.741,13.633,13.741,13.681,13.602,13.595,13.737,13.609,13.552,13.558,13.56,13.609,13.524,13.461
7.64,14.209,14.04,14.113,14.163,14.019,13.953,13.817,13.906,13.928,13.764,13.757,13.746,13.786,13.878,13.799,13.76,13.717,13.798,13.818,13.728,13.635,13.565,13.743,13.608,13.693,13.603,13.587,13.621,13.52,13.477
7.66,14.002,14.042,13.983,14.006,13.97,13.952,13.735,13.763,13.806,13.731,13.777,13.729,13.779,13.854,13.755,13.743,13.746,13.708,13.627,13.714,13.608,13.651,13.634,13.567,13.536,13.524,13.516,13.55,13.525,13.383
7.68,14.007,13.963,14.088,14.096,14.031,14.042,13.883,13.859,13.874,13.775,13.752,13.753,13.697,13.914,13.841,13.769,13.853,13.721,13.639,13.703,13.684,13.615,13.671,13.672,13.56,13.606,13.67,13.577,13.534,13.481
7.7,14.132,14.005,14.037,14.078,14.025,14.04,13.842,13.731,13.839,13.826,13.745,13.77,13.665,13.75,13.861,13.794,13.792,13.718,13.677,13.71,13.772,13.577,13.623,13.607,13.555,13.695,13.674,13.606,13.535,13.437
7.72,14.327,14.197,14.275,14.27,14.209,14.021,13.968,13.918,13.928,13.834,13.91,13.832,13.875,13.857,13.957,13.861,13.864,13.839,13.838,13.825,13.849,13.715,13.765,13.7,13.743,13.693,13.744,13.637,13.687,13.544
7.74,14.226,14.112,14.194,14.142,14.036,13.869,13.955,13.835,13.942,13.887,13.842,13.852,13.733,13.967,13.951,13.827,13.825,13.781,13.737,13.902,13.655,13.618,13.577,13.768,13.667,13.678,13.692,13.5,13.604,13.552
7.76,14.163,14.276,14.292,14.178,14.256,14.092,14.004,13.855,13.963,13.91,13.945,13.996,13.85,14.039,13.922,13.856,13.829,13.783,13.763,13.878,13.83,13.727,13.743,13.733,13.73,13.732,13.919,13.644,13.682,13.572
7.78,14.203,14.165,14.296,14.228,14.168,14.091,14.043,13.916,13.958,13.947,13.951,13.916,13.874,13.889,13.907,13.881,13.857,13.783,13.743,13.843,13.82,13.689,13.657,13.644,13.764,13.623,13.874,13.663,13.733,13.56
7.8,14.242,14.243,14.335,14.361,14.184,14.113,14.006,14.008,14.03,13.971,14.032,13.964,13.97,14.065,13.976,13.929,13.905,13.804,13.911,13.958,13.79,13.743,13.801,13.769,13.721,13.811,13.815,13.735,13.785,13.674
7.82,14.24,14.131,14.396,14.362,14.088,14.134,14.1,13.946,14.156,14.012,13.934,13.89,13.89,13.985,13.989,13.941,13.809,13.819,13.861,13.915,13.922,13.813,13.744,13.854,13.677,13.794,13.836,13.78,13.82,13.629
7.84,14.426,14.365,14.494,14.524,14.4,14.35,14.14,14.15,14.193,14.14,14.048,14.012,14.067,14.045,14.072,14.01,13.998,13.925,14.058,14.058,14.026,13.901,13.893,13.903,13.799,13.85,14.006,13.896,13.87,13.762
7.86,14.369,14.33,14.381,14.381,14.365,14.242,14.072,14.056,14.14,14.089,14.049,14.079,14.033,14.104,14.001,14.034,13.984,13.929,14.009,14.024,13.884,13.812,13.918,13.785,13.805,13.78,13.874,13.88,13.866,13.674
7.88,14.545,14.572,14.599,14.546,14.475,14.386,14.298,14.233,14.28,14.223,14.198,14.185,14.221,14.301,14.267,14.187,14.09,14.043,14.191,14.197,14.113,14.022,14.026,14.042,13.887,13.977,14.133,13.992,13.911,13.783
7.9,14.655,14.67,14.664,14.707,14.683,14.494,14.413,14.433,14.457,14.267,14.383,14.265,14.332,14.328,14.326,14.354,14.305,14.225,14.336,14.307,14.245,14.152,14.214,14.131,14.163,14.195,14.252,14.103,14.125,13.974
7.92,14.736,14.608,14.778,14.719,14.583,14.484,14.447,14.36,14.527,14.28,14.275,14.325,14.301,14.345,14.325,14.34,14.284,14.198,14.283,14.241,14.166,14.154,14.229,14.066,14.107,14.139,14.221,14.168,14.118,13.977
7.94,15.095,15.135,15.183,15.199,14.975,15.023,14.765,14.763,14.839,14.748,14.753,14.696,14.683,14.653,14.71,14.727,14.582,14.565,14.566,14.607,14.494,14.545,14.398,14.536,14.43,14.599,14.615,14.408,14.442,14.345
7.96,15.029,15.168,15.139,15.113,15.077,14.93,14.919,14.736,14.777,14.685,14.685,14.648,14.627,14.66,14.782,14.588,14.512,14.487,14.59,14.542,14.476,14.474,14.562,14.466,14.471,14.557,14.578,14.44,14.488,14.39
7.98,15.869,15.89,15.997,15.852,15.79,15.759,15.632,15.505,15.691,15.556,15.541,15.363,15.367,15.495,15.515,15.386,15.429,15.242,15.309,15.286,15.245,15.183,15.165,15.049,15.157,15.173,15.275,15.214,15.034,14.99
8.0,15.746,15.757,15.89,15.946,15.742,15.604,15.459,15.386,15.494,15.387,15.386,15.219,15.277,15.347,15.344,15.281,15.219,15.131,15.167,15.087,15.047,15.093,15.014,14.987,14.973,15.035,15.203,15.074,15.04,14.756
8.02,17.185,17.128,17.219,17.296,17.114,16.952,16.697,16.613,16.681,16.527,16.451,16.295,16.406,16.577,16.623,16.419,16.409,16.25,16.273,16.256,16.023,16.365,16.043,16.071,16.035,16.227,16.219,16.024,16.131,15.679
8.04,16.478,16.399,16.484,16.456,16.372,16.227,16.015,15.995,16.063,15.91,15.875,15.858,15.781,16.018,15.919,15.803,15.751,15.706,15.572,15.692,15.518,15.644,15.475,15.559,15.386,15.774,15.74,15.537,15.575,15.207
8.06,17.399,17.358,17.688,17.744,17.474,17.149,16.927,16.824,16.928,16.82,16.844,16.718,16.645,16.924,16.702,16.742,16.633,16.545,16.334,16.609,16.391,16.47,16.328,16.322,16.257,16.603,16.42,16.195,16.261,15.999
8.08,16.054,15.922,16.114,16.298,16.068,15.784,15.672,15.608,15.646,15.532,15.527,15.465,15.49,15.581,15.512,15.43,15.464,15.345,15.368,15.422,15.234,15.233,15.238,15.28,15.102,15.585,15.298,15.173,15.129,14.931
8.1,16.388,16.181,16.457,16.415,16.366,16.036,15.998,15.998,15.829,15.858,15.709,15.835,15.679,15.743,15.82,15.788,15.684,15.572,15.466,15.556,15.477,15.533,15.522,15.375,15.251,15.574,15.546,15.345,15.395,15.072
8.12,15.276,15.243,15.195,15.227,15.294,14.99,15.005,14.932,14.985,14.781,14.79,14.955,14.742,14.855,14.867,14.837,14.699,14.657,14.605,14.637,14.675,14.537,14.634,14.55,14.484,14.764,14.58,14.401,14.552,14.28
8.14,15.269,15.348,15.369,15.341,15.295,15.142,15.044,15.014,15.147,14.845,14.895,14.964,14.85,14.911,14.845,14.833,14.829,14.639,14.7,14.856,14.649,14.58,14.771,14.684,14.641,14.741,14.661,14.483,14.54,14.514
8.16,14.835,14.958,15.075,15.132,14.909,14.792,14.677,14.616,14.725,14.595,14.539,14.545,14.526,14.635,14.576,14.541,14.569,14.306,14.359,14.495,14.377,14.279,14.386,14.252,14.281,14.313,14.363,14.241,14.317,14.141
8.18,14.815,14.81,14.934,14.896,14.758,14.633,14.506,14.538,14.528,14.436,14.463,14.42,14.392,14.526,14.425,14.473,14.773,14.211,14.304,14.322,14.307,14.176,14.208,14.126,14.145,14.262,14.296,14.048,14.223,14.078
8.2,14.672,14.691,14.691,14.689,14.629,14.453,14.362,14.438,14.46,14.347,14.279,14.317,14.272,14.394,14.345,14.286,14.636,14.275,14.172,14.498,14.241,14.253,14.176,14.11,14.132,14.163,14.222,14.063,14.003,13.916
8.22,14.539,14.545,14.602,14.707,14.459,14.453,14.254,14.247,14.238,14.24,14.149,14.154,14.17,14.224,14.279,14.184,14.905,14.165,14.448,14.372,14.102,14.012,14.012,14.029,13.968,13.934,14.046,13.941,13.972,13.764
8.24,14.654,14.671,14.758,14.686,14.569,14.524,14.411,14.38,14.502,14.428,14.277,14.19,14.117,14.332,14.279,14.336,14.585,14.175,14.261,14.191,14.206,14.054,14.17,14.162,14.101,14.019,14.162,14.014,14.003,13.915
8.26,14.519,14.651,14.592,14.504,14.476,14.369,14.289,14.196,14.442,14.25,14.224,14.135,14.13,14.222,14.251,14.153,14.134,13.988,14.024,14.106,14.162,14.036,14.108,13.98,13.994,13.953,14.129,14.071,13.97,13.839
8.28,14.734,14.582,14.595,14.597,14.561,14.454,14.341,14.296,14.352,14.336,14.27,14.194,14.19,14.297,14.301,14.286,14.145,14.151,14.24,14.15,14.161,14.08,14.118,14.172,13.976,14.108,14.244,14.017,14.172,13.964
8.3,14.627,14.484,14.707,14.552,14.499,14.416,14.384,14.145,14.416,14.544,14.318,14.218,14.234,14.255,14.25,14.166,14.106,14.083,14.079,14.067,14.174,13.974,14.08,14.101,13.969,13.935,14.149,13.951,14.119,13.835
8.32,14.58,14.47,14.617,14.584,14.52,14.406,14.325,14.356,14.42,14.278,14.263,14.167,14.23,14.344,14.219,14.164,14.116,14.121,14.147,14.126,14.128,14.017,14.076,14.047,14.013,13.959,14.091,13.979,14.06,13.921
8.34,14.561,14.496,14.666,14.539,14.506,14.328,14.324,14.383,14.356,14.272,14.279,14.226,14.171,14.327,14.237,14.15,14.221,14.021,14.043,14.244,14.051,14.062,14.064,13.998,13.949,13.983,14.055,13.917,14.031,13.909
8.36,14.592,14.686,14.609,14.571,14.65,14.503,14.361,14.373,14.351,14.323,14.263,14.204,14.3,14.277,14.278,14.27,14.353,14.218,14.14,14.192,14.159,14.098,14.16,14.119,13.912,14.016,13.988,13.968,14.319,13.979
8.38,14.508,14.601,14.59,14.656,14.775,14.556,14.386,14.367,14.395,14.288,14.118,14.273,14.28,14.34,14.301,14.213,14.229,14.189,14.118,14.222,14.121,14.12,14.088,14.173,13.992,14.153,14.028,14.04,14.299,13.902
8.4,14.584,14.656,14.655,14.688,14.791,14.498,14.356,14.268,14.423,14.371,14.281,14.234,14.329,14.395,14.299,14.289,14.221,14.194,14.158,14.19,14.186,14.148,14.068,14.15,14.005,14.049,14.148,14.056,14.133,13.941
8.42,14.709,14.62,14.827,14.747,14.747,14.569,14.49,14.414,14.55,14.441,14.393,14.286,14.288,14.36,14.332,14.369,14.297,14.197,14.303,14.284,14.233,14.189,14.13,14.159,14.121,14.21,14.229,14.084,14.177,14.044
8.44,14.612,14.637,14.777,14.747,14.704,14.75,14.431,14.419,14.533,14.485,14.479,14.382,14.351,14.432,14.429,14.384,14.257,14.236,14.342,14.266,14.246,14.229,14.166,14.214,14.238,14.199,14.321,14.077,14.223,14.031
8.46,14.659,14.731,14.786,14.793,14.664,14.726,14.477,14.439,14.504,14.407,14.39,14.43,14.457,14.417,14.38,14.398,14.249,14.254,14.373,14.366,14.181,14.232,15.026,14.15,14.194,14.286,14.156,14.169,14.135,13.976
8.48,14.573,14.531,14.671,14.637,14.62,14.508,14.361,14.447,14.453,14.237,14.347,14.335,14.368,14.285,14.289,14.351,14.125,14.182,14.242,14.222,14.2,14.864,14.494,14.037,14.078,14.104,14.133,14.12,14.028,13.942
8.5,14.729,14.793,14.804,14.768,14.632,14.505,14.501,14.524,14.603,14.442,14.32,14.447,14.424,14.442,14.5,14.44,14.323,14.362,14.318,14.664,14.278,14.556,14.125,14.226,14.191,14.174,14.294,14.187,14.278,14.011
8.52,14.794,14.765,14.85,14.714,14.664,14.587,14.47,14.515,14.564,14.497,14.433,14.427,14.289,14.335,14.411,14.358,14.244,14.353,14.271,14.338,14.262,14.223,14.222,14.073,14.209,14.245,14.24,14.209,14.192,14.071
8.54,14.898,14.775,14.851,14.73,14.834,14.632,14.584,14.549,14.596,14.509,14.498,14.446,14.401,14.492,14.541,14.436,14.396,14.361,14.276,14.419,14.353,14.22,14.218,14.191,14.268,14.258,14.315,14.25,14.223,14.017
8.56,14.69,14.678,14.786,14.702,14.703,14.61,14.614,14.406,14.519,14.45,14.326,14.383,14.37,14.378,14.47,14.357,14.263,14.364,14.252,14.378,14.233,14.156,14.193,14.16,14.21,14.214,14.203,14.192,14.183,14.065
8.58,14.738,14.903,14.876,14.839,14.776,14.609,14.521,14.437,14.565,14.583,14.631,14.389,14.379,14.455,14.504,14.484,14.325,14.452,14.333,14.55,14.334,14.317,14.298,14.163,14.22,14.271,14.349,14.248,14.171,14.162
8.6,14.82,14.911,15.034,14.948,14.817,14.651,14.628,14.599,14.591,14.623,14.585,14.399,14.472,14.51,14.538,14.55,14.399,14.389,14.37,14.402,14.36,14.346,14.342,14.197,14.319,14.269,14.297,14.293,14.167,14.221
8.62,14.874,14.763,14.941,14.873,14.779,14.606,14.638,14.493,14.607,14.563,14.426,14.492,14.448,14.548,14.509,14.519,14.408,14.389,14.347,14.413,14.347,14.329,14.275,14.25,14.274,14.294,14.279,14.354,14.271,14.098
8.64,14.896,14.88,14.754,14.934,14.889,14.676,14.644,14.543,14.609,14.515,14.545,14.48,14.489,14.54,14.479,14.46,14.407,14.446,14.375,14.363,14.37,14.278,14.334,14.253,14.317,14.262,14.273,14.667,14.377,14.062
8.66,15.011,15.04,14.978,14.894,14.958,14.697,14.682,14.542,14.662,14.623,14.538,14.528,14.611,14.597,14.505,14.511,14.477,14.504,14.53,14.493,14.323,14.442,14.327,14.357,14.292,14.414,14.41,14.407,14.406,14.185
8.68,15.004,14.966,15.045,14.999,14.999,14.832,14.757,14.621,14.707,14.667,14.573,14.546,14.69,14.673,14.612,14.654,14.5,14.555,14.45,14.463,14.464,14.504,14.471,14.419,14.325,14.499,14.508,14.441,14.351,14.255
8.7,14.909,14.935,14.993,15.012,14.899,14.807,14.716,14.677,14.668,14.528,14.483,14.851,14.638,14.496,14.551,14.605,14.45,14.403,14.411,14.433,14.369,14.323,14.422,14.298,14.279,14.448,14.43,14.302,14.295,14.187
8.72,14.986,14.982,15.188,14.998,14.926,14.86,14.792,14.789,14.725,14.66,14.609,14.694,14.603,14.653,14.732,14.64,14.572,14.53,14.545,14.613,14.364,14.424,14.451,14.464,14.303,14.422,14.586,14.546,14.423,14.303
8.74,15.105,15.1,15.232,15.031,15.12,14.856,14.824,14.768,14.904,14.699,14.683,14.683,14.651,14.762,14.744,14.79,14.655,14.581,14.597,14.637,14.547,14.535,14.505,14.427,14.367,14.502,14.544,14.809,14.524,14.368
8.76,15.075,15.226,15.168,15.157,15.158,14.887,14.822,14.758,14.814,14.668,14.723,14.685,14.767,14.752,14.689,14.743,14.66,14.538,14.598,14.599,14.524,14.498,14.437,14.469,14.418,14.559,14.588,14.46,14.469,14.372
8.78,15.121,15.102,15.207,15.209,15.102,15.006,14.884,14.795,14.88,14.768,14.762,14.708,14.729,14.795,14.702,14.682,14.653,14.609,14.621,14.609,14.549,14.486,14.443,14.454,14.468,14.465,14.538,14.49,14.401,14.409
8.8,15.113,15.003,15.199,15.132,14.961,14.949,14.794,14.835,14.865,14.763,14.82,14.749,14.742,15.82,14.683,14.705,14.666,14.617,14.532,14.518,14.466,14.54,14.49,14.471,14.443,14.554,14.566,14.443,14.357,14.399
